date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:08	22/22	------	200	untouched ('OK')	text/plain	etag:%2216-61a97eb4f1634%22	https://yoajung.co.kr/robots.txt		(from )
16:58:08	27478/27478	------	200	untouched ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:57:36%20GMT	https://yoajung.co.kr/	C:/My%20Web%20Sites/yaj/yoajung.co.kr/index.html	(from )
16:58:09	27912/27912	------	200	untouched ('')	image/png	etag:%226d08-61a97eb992727%22	https://yoajung.co.kr/images/yoajungthumb.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/yoajungthumb.png	(from https://yoajung.co.kr/)
16:58:09	101258/101258	------	200	untouched ('')	image/x-icon	etag:%2218b8a-61a97eb6541fd%22	https://yoajung.co.kr/images/yoajungfavi.ico	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/yoajungfavi.ico	(from https://yoajung.co.kr/)
16:58:09	25599/25599	------	200	untouched ('OK')	text/css	etag:W/%2263ff-61a97efba678e%22	https://yoajung.co.kr/theme/design/css/default.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/css/defaultaa39.css	(from https://yoajung.co.kr/)
16:58:09	23450/23450	------	200	untouched ('OK')	text/css	etag:W/%225b9a-61a97f1d23f69%22	https://yoajung.co.kr/theme/design/template/header/style.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/header/styleaa39.css	(from https://yoajung.co.kr/)
16:58:09	17128/17128	------	200	untouched ('OK')	text/css	etag:W/%2242e8-61d098395acca%22	https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/main/styleaa39.css	(from https://yoajung.co.kr/)
16:58:09	10906/10906	---MCZ	200	added ('OK')	text/css	etag:W/%222a9a-61f3a0e776cdd%22	https://yoajung.co.kr/theme/design/template/footer/style.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/footer/styleaa39.css	(from https://yoajung.co.kr/)
16:58:09	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202024%2007:58:09%20GMT	https://yoajung.co.kr/bbs	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs.6.delayed	(from https://yoajung.co.kr/)
16:58:09	93637/93637	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216dc5-61a97eba4a48f%22	https://yoajung.co.kr/js/jquery-1.8.3.min.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/jquery-1.8.3.min.js	(from https://yoajung.co.kr/)
16:58:09	2930/2930	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b72-61a97ebab3828%22	https://yoajung.co.kr/js/jquery.menu.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/jquery.menub519.js	(from https://yoajung.co.kr/)
16:58:09	21116/21116	---MCZ	200	added ('OK')	application/javascript	etag:W/%22527c-61a97eba9f008%22	https://yoajung.co.kr/js/common.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/commonb519.js	(from https://yoajung.co.kr/)
16:58:10	11096/11096	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b58-61a97ebabd850%22	https://yoajung.co.kr/js/wrest.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/wrestb519.js	(from https://yoajung.co.kr/)
16:58:10	5103/5103	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213ef-61a97ebaaa3b8%22	https://yoajung.co.kr/js/placeholders.min.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/placeholders.min.js	(from https://yoajung.co.kr/)
16:58:10	213/213	---M--	403	error ('Forbidden')	text/html	date:Mon,%2019%20Aug%202024%2007:58:10%20GMT	https://yoajung.co.kr/bbs/	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/index.html	(from https://yoajung.co.kr/)
16:58:10	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%227918-61a97eebb337d%22	https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/css/font-awesome.min.css	(from https://yoajung.co.kr/)
16:58:10	212/212	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:10%20GMT	https://yoajung.co.kr/css/header.css	C:/My%20Web%20Sites/yaj/yoajung.co.kr/css/header.css	(from https://yoajung.co.kr/)
16:58:11	6430/6430	---M--	200	added ('OK')	image/png	etag:%22191e-61a97eb8efd97%22	https://yoajung.co.kr/images/header_01.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/header_01.png	(from https://yoajung.co.kr/)
16:58:11	60342/60342	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:11%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=brand	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content639d.html	(from https://yoajung.co.kr/)
16:58:11	1049071/1049071	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:11%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=menustore	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content2fed.html	(from https://yoajung.co.kr/)
16:58:11	44832/44832	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:11%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=franchise	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content66cb.html	(from https://yoajung.co.kr/)
16:58:12	33731/33731	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:11%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=membership	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content2ee8.html	(from https://yoajung.co.kr/)
16:58:12	28584/28584	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:12%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=community	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content79d1.html	(from https://yoajung.co.kr/)
16:58:12	1436/1436	---M--	200	added ('OK')	image/png	etag:%2259c-61a97eb93c827%22	https://yoajung.co.kr/images/header_02.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/header_02.png	(from https://yoajung.co.kr/)
16:58:12	2812/2812	---M--	200	added ('OK')	image/png	etag:%22afc-61a97eb949b17%22	https://yoajung.co.kr/images/comming_soon.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/comming_soon.png	(from https://yoajung.co.kr/)
16:58:12	6149/6149	---M--	200	added ('OK')	image/png	etag:%221805-61a97eb730956%22	https://yoajung.co.kr/images/nav_02.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/nav_02.png	(from https://yoajung.co.kr/)
16:58:13	4677/4677	---M--	200	added ('OK')	image/png	etag:%221245-61a97eb6a721d%22	https://yoajung.co.kr/images/nav_01.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/nav_01.png	(from https://yoajung.co.kr/)
16:58:13	2288/2288	---M--	200	added ('OK')	image/png	etag:%228f0-61a97eb69e965%22	https://yoajung.co.kr/images/tt.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/tt.png	(from https://yoajung.co.kr/)
16:58:13	210/210	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:13%20GMT	https://yoajung.co.kr/js/header.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/header.js	(from https://yoajung.co.kr/)
16:58:13	6900/6900	---MCZ	200	added ('OK')	application/javascript	etag:W/%221af4-61a97f1d1f149%22	https://yoajung.co.kr/theme/design/template/header/script.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/header/script.js	(from https://yoajung.co.kr/)
16:58:14	211/211	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:13%20GMT	https://yoajung.co.kr/css/style.css	C:/My%20Web%20Sites/yaj/yoajung.co.kr/css/style.css	(from https://yoajung.co.kr/)
16:58:14	21876/21876	---M-Z	200	added ('OK')	text/css	etag:W/%225574-5n2RH9fpDXWKyNglXtOwv2g1PTY%22	https://cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.css	C:/My%20Web%20Sites/yaj/cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.css	(from https://yoajung.co.kr/)
16:58:14	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js	C:/My%20Web%20Sites/yaj/code.jquery.com/jquery-1.12.4.min.js	(from https://yoajung.co.kr/)
16:58:14	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217b8b-61a97eba2d79f%22	https://yoajung.co.kr/js/jquery-1.12.4.min.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/jquery-1.12.4.minb519.js	(from https://yoajung.co.kr/)
16:58:15	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%222748-61a97eba596bf%22	https://yoajung.co.kr/js/jquery-migrate-1.4.1.min.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/jquery-migrate-1.4.1.minb519.js	(from https://yoajung.co.kr/)
16:58:15	5103/5103	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213ef-61a97ebaaa3b8%22	https://yoajung.co.kr/js/placeholders.min.js?ver=2304171	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/placeholders.minb519.js	(from https://yoajung.co.kr/)
16:58:15	10205/10205	---M--	200	added ('OK')	image/png	etag:%2227dd-61a97eb688dbd%22	https://yoajung.co.kr/images/a_02h.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_02h.png	(from https://yoajung.co.kr/)
16:58:15	10048/10048	---M--	200	added ('OK')	image/png	etag:%222740-61a97eb772fd6%22	https://yoajung.co.kr/images/a_02.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_02.png	(from https://yoajung.co.kr/)
16:58:15	65595/65595	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2007:58:15%20GMT	https://yoajung.co.kr/bbs/content.php?co_id=main2	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/content9abf.html	(from https://yoajung.co.kr/)
16:58:16	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-61a97eb71c51e%22	https://yoajung.co.kr/images/a_01.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_01.png	(from https://yoajung.co.kr/)
16:58:16	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-61a97eb741ac6%22	https://yoajung.co.kr/images/a_03.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_03.png	(from https://yoajung.co.kr/)
16:58:18	107961/107961	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1a5b9%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	C:/My%20Web%20Sites/yaj/cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	(from https://yoajung.co.kr/)
16:58:18	20526/20526	---M-Z	200	added ('OK')	application/javascript	etag:%225ffd3ef5-502e%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.6.0/ScrollTrigger.min.js	C:/My%20Web%20Sites/yaj/cdnjs.cloudflare.com/ajax/libs/gsap/3.6.0/ScrollTrigger.min.js	(from https://yoajung.co.kr/)
16:58:18	71157/71157	---M-Z	200	added ('OK')	application/javascript	etag:%2263a3f27f-6cbd%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.11.4/gsap.min.js	C:/My%20Web%20Sites/yaj/cdnjs.cloudflare.com/ajax/libs/gsap/3.11.4/gsap.min.js	(from https://yoajung.co.kr/)
16:58:18	140562/140562	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222512-6lnzeyMttt7iaUB4vyHhU6CbrN0%22	https://cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.js	C:/My%20Web%20Sites/yaj/cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.js	(from https://yoajung.co.kr/)
16:58:18	210/210	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:18%20GMT	https://yoajung.co.kr/js/script.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/script.2a.delayed	(from https://yoajung.co.kr/)
16:58:19	22821/22821	---M-Z	200	added ('OK')	text/css	etag:%22655ecea0-153d%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/11.0.5/swiper-bundle.css	C:/My%20Web%20Sites/yaj/cdnjs.cloudflare.com/ajax/libs/Swiper/11.0.5/swiper-bundle.css	(from https://yoajung.co.kr/)
16:58:19	148471/148471	---M-Z	200	added ('OK')	application/javascript	etag:%22655ecea0-a135%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/11.0.5/swiper-bundle.min.js	C:/My%20Web%20Sites/yaj/cdnjs.cloudflare.com/ajax/libs/Swiper/11.0.5/swiper-bundle.min.js	(from https://yoajung.co.kr/)
16:58:20	3589/3589	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e05-61d098395b882%22	https://yoajung.co.kr/theme/design/template/main/script.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/main/script.js	(from https://yoajung.co.kr/)
16:58:22	212/212	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:22%20GMT	https://yoajung.co.kr/css/footer.css	C:/My%20Web%20Sites/yaj/yoajung.co.kr/css/footer.2e.delayed	(from https://yoajung.co.kr/)
16:58:22	3980/3980	---M--	200	added ('OK')	image/png	etag:%22f8c-61a97eb6891a5%22	https://yoajung.co.kr/images/footer_04.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/footer_04.png	(from https://yoajung.co.kr/)
16:58:22	5972/5972	---M--	200	added ('OK')	image/png	etag:%221754-61a97eb5ea695%22	https://yoajung.co.kr/images/footer_01.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/footer_01.png	(from https://yoajung.co.kr/)
16:58:22	1381/1381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22565-61f3a0e777c7d%22	https://yoajung.co.kr/theme/design/template/footer/script.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/footer/script.js	(from https://yoajung.co.kr/)
16:58:23	29523/29523	---M-Z	200	added ('OK')	application/javascript	etag:%22669770b1-7353%22	http://wcs.naver.net/wcslog.js	C:/My%20Web%20Sites/yaj/wcs.naver.net/wcslog.js	(from https://yoajung.co.kr/)
16:58:23	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-61a97efce7c2f%22	https://yoajung.co.kr/theme/design/img/gnb_bg2.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/gnb_bg2.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:23	4886/4886	---M--	200	added ('OK')	image/png	etag:%221316-61a97ebe4b6ea%22	https://yoajung.co.kr/img/captcha2.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/img/captcha2.png	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:24	2922/2922	---M--	200	added ('OK')	image/png	etag:%22b6a-61a97efc8abe7%22	https://yoajung.co.kr/theme/design/img/require.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/require.png	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:24	1209/1209	---M--	200	added ('OK')	image/gif	etag:%224b9-61a97efc82aff%22	https://yoajung.co.kr/theme/design/img/close_btn.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/close_btn.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:24	1885/1885	---M--	200	added ('OK')	image/gif	etag:%2275d-61a97efcb4bc7%22	https://yoajung.co.kr/theme/design/img/btn_first.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/btn_first.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:24	1873/1873	---M--	200	added ('OK')	image/gif	etag:%22751-61a97efc79e5e%22	https://yoajung.co.kr/theme/design/img/btn_prev.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/btn_prev.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:24	1176/1176	---M--	200	added ('OK')	image/gif	etag:%22498-61a97efcc5567%22	https://yoajung.co.kr/theme/design/img/btn_end.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/btn_end.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:25	1169/1169	---M--	200	added ('OK')	image/gif	etag:%22491-61a97efc642b6%22	https://yoajung.co.kr/theme/design/img/btn_next.gif	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/img/btn_next.gif	(from https://yoajung.co.kr/theme/design/css/default.css?ver=2303229)
16:58:25	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:25%20GMT	https://yoajung.co.kr/images/con1_10.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con1_10.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:25	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:25%20GMT	https://yoajung.co.kr/images/con1_11.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con1_11.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:25	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:25%20GMT	https://yoajung.co.kr/images/con1_12.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con1_12.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:26	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:25%20GMT	https://yoajung.co.kr/images/con6_08.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con6_08.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:26	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:26%20GMT	https://yoajung.co.kr/images/con6_09.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con6_09.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:26	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:26%20GMT	https://yoajung.co.kr/images/con6_10.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con6_10.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:26	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:26%20GMT	https://yoajung.co.kr/images/con6_11.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con6_11.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:27	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:26%20GMT	https://yoajung.co.kr/images/con6_12.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con6_12.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:27	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:27%20GMT	https://yoajung.co.kr/images/con7_02.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con7_02.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:27	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:27%20GMT	https://yoajung.co.kr/images/con7_03.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con7_03.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:27	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:27%20GMT	https://yoajung.co.kr/images/con7_04.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con7_04.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:27	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:27%20GMT	https://yoajung.co.kr/images/con7_05.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con7_05.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:28	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:27%20GMT	https://yoajung.co.kr/images/con11_07.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con11_07.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:30	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:30%20GMT	https://yoajung.co.kr/images/con11_08.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con11_08.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:32	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:31%20GMT	https://yoajung.co.kr/images/con11_09.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con11_09.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:32%20GMT	https://yoajung.co.kr/images/con11_10.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con11_10.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:33%20GMT	https://yoajung.co.kr/images/con08_07.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con08_07.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:33%20GMT	https://yoajung.co.kr/images/con08_08.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con08_08.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:33%20GMT	https://yoajung.co.kr/images/con08_09.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con08_09.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:33%20GMT	https://yoajung.co.kr/images/con08_10.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con08_10.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:33	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:33%20GMT	https://yoajung.co.kr/images/con08_11.png	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/con08_11.png	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:34	102557/102557	---M--	200	added ('OK')	image/jpeg	etag:%221909d-61a97eb83e1d6%22	https://yoajung.co.kr/images/a_04.jpg	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_04.jpg	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:34	64992/64992	---M--	200	added ('OK')	image/jpeg	etag:%22fde0-61a97eb7e1576%22	https://yoajung.co.kr/images/a_05.jpg	C:/My%20Web%20Sites/yaj/yoajung.co.kr/images/a_05.jpg	(from https://yoajung.co.kr/theme/design/template/main/style.css?ver=2303229)
16:58:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-61a97eed3090e%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-61a97eed3090e%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:35	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-61a97eecfdc8e%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont3e6e.html	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:35	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-61a97eed20b26%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:35	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-61a97eed245be%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:36	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-61a97eecf7316%22	https://yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/yaj/yoajung.co.kr/js/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://yoajung.co.kr/js/font-awesome/css/font-awesome.min.css)
16:58:36	308/308	---M--	200	added ('OK')	text/css	etag:%22134-61a97f40f17ef%22	https://yoajung.co.kr/theme/design/skin/content/basic/style.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/skin/content/basic/styleaa39.css	(from https://yoajung.co.kr/bbs/content.php?co_id=brand)
16:58:36	51993/51993	---MCZ	200	added ('OK')	text/css	etag:W/%22cb19-61a97f1c381f9%22	https://yoajung.co.kr/theme/design/template/brand/style.css?ver=2303229	C:/My%20Web%20Sites/yaj/yoajung.co.kr/theme/design/template/brand/styleaa39.css	(from https://yoajung.co.kr/bbs/content.php?co_id=brand)
16:58:36	216/216	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:36%20GMT	https://yoajung.co.kr/bbs/css/header.css	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/css/header.css	(from https://yoajung.co.kr/bbs/content.php?co_id=brand)
16:58:36	214/214	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2007:58:36%20GMT	https://yoajung.co.kr/bbs/js/header.js	C:/My%20Web%20Sites/yaj/yoajung.co.kr/bbs/js/header.js	(from https://yoajung.co.kr/bbs/content.php?co_id=brand)
